, format: day,hour,기온-value location:48_36 Start : 20210101,강수-value,강수형태,습도,풍속,풍향,하늘형태,뇌전
1655, 10,2100.0,8.7,0.0,0.0,81.0,2.5,145.0,-1.0,-1.0
1656, 10,2200.0,10.5,0.0,0.0,76.0,1.3,148.0,-1.0,-1.0
1657, 10,2300.0,13.7,0.0,0.0,63.0,0.3,152.0,-1.0,-1.0
1658, 11,0.0,15.2,0.0,0.0,53.0,0.9,93.0,-1.0,-1.0
1659, 11,100.0,16.799999,0.0,0.0,45.0,0.4,13.0,-1.0,-1.0
1660, 11,200.0,19.299999,0.0,0.0,64.0,1.8,203.0,-1.0,-1.0
1661, 11,300.0,19.0,0.0,0.0,64.0,4.3,216.0,-1.0,-1.0
1662, 11,400.0,18.4,0.0,0.0,66.0,4.0,185.0,-1.0,-1.0
1663, 11,500.0,18.4,0.0,0.0,68.0,3.5,182.0,-1.0,-1.0
1664, 11,600.0,17.700001,0.0,0.0,71.0,3.6,182.0,-1.0,-1.0
1665, 11,700.0,17.1,0.0,0.0,72.0,3.2,171.0,-1.0,-1.0
1666, 11,800.0,15.3,0.0,0.0,87.0,1.4,37.0,-1.0,-1.0
1667, 11,900.0,14.3,0.5,1.0,87.0,2.3,163.0,-1.0,-1.0
1668, 11,1000.0,13.7,1.5,1.0,95.0,1.4,93.0,-1.0,-1.0
1669, 11,1100.0,13.4,3.5,1.0,99.0,2.1,86.0,-1.0,-1.0
1670, 11,1200.0,13.1,2.0,1.0,100.0,0.3,4.0,-1.0,-1.0
1671, 11,1300.0,13.1,2.5,1.0,100.0,0.9,50.0,-1.0,-1.0
1672, 11,1400.0,13.0,2.5,1.0,100.0,1.2,76.0,-1.0,-1.0
1673, 11,1500.0,12.9,4.0,1.0,100.0,0.7,18.0,-1.0,-1.0
1674, 11,1600.0,12.5,2.5,1.0,100.0,0.3,90.0,-1.0,-1.0
1675, 11,1700.0,12.4,1.0,1.0,100.0,0.6,85.0,-1.0,-1.0
1676, 11,1800.0,12.4,0.5,1.0,100.0,0.7,41.0,-1.0,-1.0
1677, 11,1900.0,12.1,0.5,1.0,100.0,0.5,69.0,-1.0,-1.0
1678, 11,2000.0,12.4,0.0,1.0,100.0,1.3,63.0,-1.0,-1.0
1679, 11,2100.0,12.0,0.5,1.0,100.0,4.9,63.0,-1.0,-1.0
1680, 11,2200.0,11.5,0.0,1.0,100.0,5.2,39.0,-1.0,-1.0
1681, 11,2300.0,10.9,0.0,1.0,100.0,6.1,34.0,-1.0,-1.0
1682, 12,0.0,10.7,0.0,1.0,100.0,6.0,32.0,-1.0,-1.0
1683, 12,100.0,10.7,0.5,1.0,100.0,6.1,29.0,-1.0,-1.0
1684, 12,200.0,11.5,0.0,1.0,98.0,5.6,38.0,-1.0,-1.0
1685, 12,300.0,10.9,0.0,0.0,96.0,5.9,16.0,-1.0,-1.0
1686, 12,400.0,10.7,0.0,0.0,96.0,5.2,20.0,-1.0,-1.0
1687, 12,500.0,10.8,0.0,0.0,84.0,7.0,17.0,-1.0,-1.0
1688, 12,600.0,10.6,0.0,0.0,82.0,7.5,18.0,-1.0,-1.0
1689, 12,700.0,10.7,0.0,0.0,79.0,6.5,22.0,-1.0,-1.0
1690, 12,800.0,10.0,0.0,0.0,86.0,5.8,21.0,-1.0,-1.0
1691, 12,900.0,10.0,0.0,0.0,86.0,5.9,23.0,-1.0,-1.0
1692, 12,1000.0,9.9,0.0,0.0,85.0,6.4,23.0,-1.0,-1.0
1693, 12,1100.0,9.6,0.0,0.0,88.0,5.4,20.0,-1.0,-1.0
1694, 12,1200.0,9.7,0.0,0.0,88.0,5.4,18.0,-1.0,-1.0
1695, 12,1300.0,9.6,0.0,0.0,89.0,4.6,18.0,-1.0,-1.0
1696, 12,1400.0,9.7,0.0,0.0,90.0,4.2,27.0,-1.0,-1.0
1697, 12,1500.0,9.9,0.0,0.0,89.0,2.9,38.0,-1.0,-1.0
1698, 12,1600.0,10.1,0.0,0.0,91.0,2.6,36.0,-1.0,-1.0
1699, 12,1700.0,10.0,0.0,0.0,90.0,1.2,119.0,-1.0,-1.0
1700, 12,1800.0,10.2,0.0,0.0,92.0,1.9,45.0,-1.0,-1.0
1701, 12,1900.0,10.6,0.0,0.0,89.0,2.8,36.0,-1.0,-1.0
1702, 12,2000.0,10.3,0.0,0.0,90.0,2.5,62.0,-1.0,-1.0
1703, 12,2100.0,10.5,0.0,0.0,88.0,2.1,73.0,-1.0,-1.0
1704, 12,2200.0,11.4,0.0,0.0,84.0,2.5,42.0,-1.0,-1.0
1705, 12,2300.0,11.7,0.0,0.0,84.0,3.0,40.0,-1.0,-1.0
1706, 13,0.0,12.3,0.0,0.0,81.0,3.5,34.0,-1.0,-1.0
1707, 13,100.0,12.7,0.0,0.0,80.0,3.3,24.0,-1.0,-1.0
1708, 13,200.0,12.9,0.0,0.0,77.0,3.6,12.0,-1.0,-1.0
1709, 13,300.0,13.0,0.0,0.0,74.0,3.0,6.0,-1.0,-1.0
1710, 13,400.0,13.6,0.0,0.0,72.0,2.6,353.0,-1.0,-1.0
1711, 13,500.0,12.4,0.0,0.0,74.0,3.7,18.0,-1.0,-1.0
1712, 13,600.0,12.5,0.0,0.0,72.0,4.0,24.0,-1.0,-1.0
1713, 13,700.0,11.7,0.0,0.0,75.0,3.9,24.0,-1.0,-1.0
1714, 13,800.0,11.1,0.0,0.0,74.0,3.6,20.0,-1.0,-1.0
1715, 13,900.0,10.7,0.0,0.0,75.0,2.9,35.0,-1.0,-1.0
1716, 13,1000.0,9.5,0.0,0.0,87.0,2.1,25.0,-1.0,-1.0
1717, 13,1100.0,9.1,0.0,0.0,94.0,2.4,24.0,-1.0,-1.0
1718, 13,1200.0,8.4,0.0,0.0,97.0,1.6,64.0,-1.0,-1.0
1719, 13,1300.0,8.1,0.0,0.0,98.0,2.1,86.0,-1.0,-1.0
1720, 13,1400.0,7.2,0.0,1.0,98.0,0.9,109.0,-1.0,-1.0
1721, 13,1500.0,6.8,0.0,0.0,99.0,1.3,143.0,-1.0,-1.0
1722, 13,1600.0,6.3,0.0,0.0,100.0,1.7,153.0,-1.0,-1.0
1723, 13,1700.0,5.6,0.0,0.0,100.0,1.0,137.0,-1.0,-1.0
1724, 13,1800.0,5.8,0.0,0.0,100.0,1.1,136.0,-1.0,-1.0
1725, 13,1900.0,6.0,0.0,0.0,100.0,1.3,152.0,-1.0,-1.0
1726, 13,2000.0,6.3,0.0,0.0,100.0,1.2,141.0,-1.0,-1.0
1727, 13,2100.0,7.0,0.0,0.0,100.0,2.0,106.0,-1.0,-1.0
1728, 13,2200.0,9.4,0.0,0.0,100.0,1.5,80.0,-1.0,-1.0
1729, 13,2300.0,10.1,0.0,0.0,91.0,2.8,43.0,-1.0,-1.0
1730, 14,0.0,12.1,0.0,0.0,78.0,2.4,55.0,-1.0,-1.0
1731, 14,100.0,12.8,0.0,0.0,74.0,3.2,20.0,-1.0,-1.0
1732, 14,200.0,13.1,0.0,0.0,72.0,4.1,18.0,-1.0,-1.0
1733, 14,300.0,13.4,0.0,0.0,73.0,3.6,11.0,-1.0,-1.0
1734, 14,400.0,13.8,0.0,0.0,68.0,3.4,17.0,-1.0,-1.0
1735, 14,500.0,13.5,0.0,0.0,66.0,4.3,26.0,-1.0,-1.0
1736, 14,600.0,13.3,0.0,0.0,70.0,3.4,33.0,-1.0,-1.0
1737, 14,700.0,12.9,0.0,0.0,71.0,3.1,27.0,-1.0,-1.0
1738, 14,800.0,11.9,0.0,0.0,76.0,2.3,43.0,-1.0,-1.0
1739, 14,900.0,10.4,0.0,0.0,85.0,1.3,87.0,-1.0,-1.0
1740, 14,1000.0,9.7,0.0,0.0,74.0,0.5,87.0,-1.0,-1.0
1741, 14,1100.0,8.5,0.0,0.0,74.0,1.4,52.0,-1.0,-1.0
1742, 14,1200.0,7.9,0.0,0.0,71.0,1.0,127.0,-1.0,-1.0
1743, 14,1300.0,7.7,0.0,0.0,73.0,2.3,152.0,-1.0,-1.0
1744, 14,1400.0,7.7,0.0,0.0,73.0,2.4,155.0,-1.0,-1.0
1745, 14,1500.0,7.3,0.0,0.0,74.0,2.6,152.0,-1.0,-1.0
1746, 14,1600.0,5.3,0.0,0.0,91.0,0.7,116.0,-1.0,-1.0
1747, 14,1700.0,8.7,0.0,0.0,88.0,1.2,182.0,-1.0,-1.0
1748, 14,1800.0,8.0,0.0,0.0,88.0,1.4,122.0,-1.0,-1.0
1749, 14,1900.0,6.9,0.0,0.0,85.0,2.4,146.0,-1.0,-1.0
1750, 14,2000.0,8.8,0.0,0.0,83.0,2.1,184.0,-1.0,-1.0
1751, 14,2100.0,8.9,0.0,0.0,87.0,0.9,187.0,-1.0,-1.0
1752, 14,2200.0,12.3,0.0,0.0,79.0,2.5,190.0,-1.0,-1.0
1753, 14,2300.0,15.1,0.0,0.0,71.0,3.5,198.0,-1.0,-1.0
1754, 15,0.0,16.299999,0.0,0.0,66.0,4.5,206.0,-1.0,-1.0
1755, 15,100.0,16.9,0.0,0.0,58.0,4.5,208.0,-1.0,-1.0
1756, 15,200.0,17.700001,0.0,0.0,54.0,4.6,180.0,-1.0,-1.0
1757, 15,300.0,17.9,0.0,0.0,54.0,4.7,188.0,-1.0,-1.0
1758, 15,400.0,17.200001,0.0,0.0,64.0,5.6,214.0,-1.0,-1.0
1759, 15,500.0,17.0,0.0,0.0,66.0,5.9,175.0,-1.0,-1.0
1760, 15,600.0,16.799999,0.0,0.0,73.0,5.3,193.0,-1.0,-1.0
1761, 15,700.0,16.4,0.0,0.0,76.0,4.3,189.0,-1.0,-1.0
1762, 15,800.0,16.299999,0.0,0.0,76.0,4.3,187.0,-1.0,-1.0
1763, 15,900.0,16.0,0.0,0.0,79.0,4.7,185.0,-1.0,-1.0
1764, 15,1000.0,16.700001,0.0,0.0,80.0,5.2,199.0,-1.0,-1.0
1765, 15,1100.0,17.1,0.0,0.0,81.0,6.0,206.0,-1.0,-1.0
1766, 15,1200.0,17.200001,0.0,0.0,84.0,5.7,200.0,-1.0,-1.0
1767, 15,1300.0,17.1,0.0,1.0,88.0,6.4,205.0,-1.0,-1.0
1768, 15,1400.0,16.799999,0.0,1.0,91.0,5.2,219.0,-1.0,-1.0
1769, 15,1500.0,16.0,2.5,1.0,98.0,5.2,217.0,-1.0,-1.0
1770, 15,1600.0,16.0,2.5,1.0,100.0,6.0,239.0,-1.0,-1.0
1771, 15,1700.0,15.6,2.5,1.0,100.0,4.0,246.0,-1.0,-1.0
1772, 15,1800.0,14.7,1.0,1.0,100.0,3.2,267.0,-1.0,-1.0
1773, 15,1900.0,14.0,0.0,1.0,100.0,2.0,318.0,-1.0,-1.0
1774, 15,2000.0,12.9,0.0,1.0,100.0,3.9,14.0,-1.0,-1.0
1775, 15,2100.0,12.5,0.0,1.0,100.0,2.3,43.0,-1.0,-1.0
1776, 15,2200.0,12.4,0.5,1.0,100.0,3.6,30.0,-1.0,-1.0
1777, 15,2300.0,12.4,0.0,1.0,100.0,5.1,30.0,-1.0,-1.0
1778, 16,0.0,12.5,0.0,1.0,100.0,6.3,30.0,-1.0,-1.0
1779, 16,100.0,12.7,0.0,0.0,96.0,5.3,40.0,-1.0,-1.0
1780, 16,200.0,13.2,0.0,0.0,91.0,5.5,34.0,-1.0,-1.0
1781, 16,300.0,13.7,0.0,0.0,88.0,4.8,31.0,-1.0,-1.0
1782, 16,400.0,12.9,0.0,0.0,67.0,6.1,24.0,-1.0,-1.0
1783, 16,500.0,12.6,0.0,0.0,67.0,5.1,24.0,-1.0,-1.0
1784, 16,600.0,12.3,0.0,0.0,70.0,4.4,21.0,-1.0,-1.0
1785, 16,700.0,10.6,0.0,0.0,72.0,5.2,25.0,-1.0,-1.0
1786, 16,800.0,9.8,0.0,0.0,68.0,4.9,32.0,-1.0,-1.0
1787, 16,900.0,8.7,0.0,0.0,68.0,3.6,37.0,-1.0,-1.0
1788, 16,1000.0,7.9,0.0,0.0,74.0,2.1,48.0,-1.0,-1.0
1789, 16,1100.0,6.2,0.0,0.0,81.0,1.5,79.0,-1.0,-1.0
1790, 16,1200.0,6.4,0.0,0.0,83.0,1.4,59.0,-1.0,-1.0
1791, 16,1300.0,6.1,0.0,0.0,83.0,1.9,60.0,-1.0,-1.0
1792, 16,1400.0,5.9,0.0,0.0,85.0,2.1,60.0,-1.0,-1.0
1793, 16,1500.0,5.0,0.0,0.0,88.0,2.1,77.0,-1.0,-1.0
1794, 16,1600.0,4.9,0.0,0.0,85.0,2.4,76.0,-1.0,-1.0
1795, 16,1700.0,5.9,0.0,0.0,81.0,2.7,69.0,-1.0,-1.0
1796, 16,1800.0,5.3,0.0,0.0,82.0,2.2,83.0,-1.0,-1.0
1797, 16,1900.0,5.6,0.0,0.0,79.0,2.8,75.0,-1.0,-1.0
1798, 16,2000.0,5.4,0.0,0.0,82.0,2.1,77.0,-1.0,-1.0
1799, 16,2100.0,6.3,0.0,0.0,80.0,2.6,63.0,-1.0,-1.0
1800, 16,2200.0,8.3,0.0,0.0,74.0,2.8,73.0,-1.0,-1.0
1801, 16,2300.0,9.8,0.0,0.0,69.0,3.0,52.0,-1.0,-1.0
1802, 17,0.0,10.4,0.0,0.0,67.0,4.1,36.0,-1.0,-1.0
1803, 17,100.0,11.5,0.0,0.0,69.0,4.0,40.0,-1.0,-1.0
1804, 17,200.0,12.5,0.0,0.0,69.0,4.5,29.0,-1.0,-1.0
1805, 17,300.0,13.8,0.0,0.0,65.0,3.9,16.0,-1.0,-1.0
1806, 17,400.0,15.9,0.0,0.0,65.0,3.1,35.0,-1.0,-1.0
1807, 17,500.0,15.3,0.0,0.0,70.0,3.9,29.0,-1.0,-1.0
1808, 17,600.0,15.3,0.0,0.0,74.0,4.0,42.0,-1.0,-1.0
1809, 17,700.0,14.7,0.0,0.0,80.0,2.9,41.0,-1.0,-1.0
1810, 17,800.0,14.2,0.0,0.0,81.0,1.6,71.0,-1.0,-1.0
1811, 17,900.0,12.5,0.0,0.0,85.0,0.5,23.0,-1.0,-1.0
1812, 17,1000.0,11.2,0.0,0.0,90.0,0.7,106.0,-1.0,-1.0
1813, 17,1100.0,8.5,0.0,0.0,98.0,1.2,207.0,-1.0,-1.0
1814, 17,1200.0,8.9,0.0,0.0,98.0,1.3,104.0,-1.0,-1.0
1815, 17,1300.0,8.5,0.0,0.0,99.0,1.2,84.0,-1.0,-1.0
1816, 17,1400.0,8.4,0.0,0.0,99.0,2.6,156.0,-1.0,-1.0
1817, 17,1500.0,7.8,0.0,0.0,100.0,1.1,198.0,-1.0,-1.0
1818, 17,1600.0,9.7,0.0,0.0,93.0,2.8,125.0,-1.0,-1.0
1819, 17,1700.0,8.6,0.0,0.0,86.0,2.4,145.0,-1.0,-1.0
1820, 17,1800.0,10.7,0.0,0.0,80.0,1.8,18.0,-1.0,-1.0
1821, 17,1900.0,8.7,0.0,0.0,85.0,2.9,82.0,-1.0,-1.0
1822, 17,2000.0,9.3,0.0,0.0,83.0,2.7,89.0,-1.0,-1.0
1823, 17,2100.0,10.0,0.0,0.0,79.0,4.1,100.0,-1.0,-1.0
1824, 17,2200.0,12.3,0.0,0.0,81.0,2.1,68.0,-1.0,-1.0
1825, 17,2300.0,13.7,0.0,0.0,73.0,4.3,69.0,-1.0,-1.0
